.variable,.value,.lower,.upper,.width,.point,.interval,Rhat_max,RepNum
b_Intercept,-1.80226,-2.2674,-1.35063,0.95,median,hdi,1.030477983204776,913
b_MotherPostureUpright,0.0943152,-0.315586,0.481257,0.95,median,hdi,1.030477983204776,913
b_Saliency_face,0.1374615,0.0519634,0.228621,0.95,median,hdi,1.030477983204776,913
b_AgeinMonths,-0.0221523,-0.124983,0.0860495,0.95,median,hdi,1.003948206568935,914
b_Centering,-0.8323995,-1.0775,-0.567106,0.95,median,hdi,1.003948206568935,914
b_Distance,-0.840557,-0.989164,-0.693597,0.95,median,hdi,1.003948206568935,914
b_FaceDev_pitch,-0.03926965,-0.150559,0.0676592,0.95,median,hdi,1.003948206568935,914
b_FaceDev_roll,0.01036995,-0.0850996,0.105402,0.95,median,hdi,1.003948206568935,914
b_FaceDev_yaw,-0.07894019999999999,-0.190843,0.0480877,0.95,median,hdi,1.003948206568935,914
b_GazeDirectionDirected,-0.01216725,-0.207961,0.206693,0.95,median,hdi,1.003948206568935,914
b_InfantPostureSitting,0.036248,-0.362065,0.416586,0.95,median,hdi,1.003948206568935,914
b_InfantPostureUpright,0.2296225,-0.153444,0.628548,0.95,median,hdi,1.003948206568935,914
b_Intercept,-1.37272,-1.7998,-0.982787,0.95,median,hdi,1.003948206568935,914
b_MotherPostureUpright,0.102899,-0.23943,0.429608,0.95,median,hdi,1.003948206568935,914
b_Saliency_face,0.1240085,0.0613688,0.182038,0.95,median,hdi,1.003948206568935,914
b_AgeinMonths,-0.01573625,-0.144131,0.145673,0.95,median,hdi,1.0024535713274172,915
b_Centering,-0.805955,-1.04411,-0.556805,0.95,median,hdi,1.0024535713274172,915
b_Distance,-0.8848400000000001,-1.13493,-0.64239,0.95,median,hdi,1.0024535713274172,915
b_FaceDev_pitch,-0.0139066,-0.152041,0.127381,0.95,median,hdi,1.0024535713274172,915
b_FaceDev_roll,-0.06815175,-0.15039,0.0179573,0.95,median,hdi,1.0024535713274172,915
b_FaceDev_yaw,-0.0379635,-0.110311,0.0386605,0.95,median,hdi,1.0024535713274172,915
b_GazeDirectionDirected,-0.0567277,-0.183047,0.0817245,0.95,median,hdi,1.0024535713274172,915
b_InfantPostureSitting,0.26106050000000003,-0.0592148,0.610824,0.95,median,hdi,1.0024535713274172,915
b_InfantPostureUpright,0.35124,0.00967613,0.706056,0.95,median,hdi,1.0024535713274172,915
b_Intercept,-1.58444,-1.9862899999999999,-1.15602,0.95,median,hdi,1.0024535713274172,915
b_MotherPostureUpright,0.167846,-0.226261,0.59688,0.95,median,hdi,1.0024535713274172,915
b_Saliency_face,0.1349995,0.0602995,0.218769,0.95,median,hdi,1.0024535713274172,915
b_AgeinMonths,-0.06129015,-0.163369,0.0387705,0.95,median,hdi,1.0012277861043823,916
b_Centering,-0.850116,-1.11299,-0.56467,0.95,median,hdi,1.0012277861043823,916
b_Distance,-0.8237034999999999,-1.0828,-0.548663,0.95,median,hdi,1.0012277861043823,916
b_FaceDev_pitch,-0.03264465,-0.14281,0.0875039,0.95,median,hdi,1.0012277861043823,916
b_FaceDev_roll,-0.00111988,-0.0663613,0.062492,0.95,median,hdi,1.0012277861043823,916
b_FaceDev_yaw,-0.0819092,-0.176401,0.0179872,0.95,median,hdi,1.0012277861043823,916
b_GazeDirectionDirected,-0.0231906,-0.169864,0.115726,0.95,median,hdi,1.0012277861043823,916
b_InfantPostureSitting,0.2514165,-0.109515,0.5898,0.95,median,hdi,1.0012277861043823,916
b_InfantPostureUpright,0.351295,-0.0132166,0.707895,0.95,median,hdi,1.0012277861043823,916
b_Intercept,-1.61243,-2.03025,-1.22422,0.95,median,hdi,1.0012277861043823,916
b_MotherPostureUpright,-0.02621925,-0.468034,0.409376,0.95,median,hdi,1.0012277861043823,916
b_Saliency_face,0.13154749999999998,0.0544439,0.210196,0.95,median,hdi,1.0012277861043823,916
b_AgeinMonths,-0.00579651999999999,-0.114418,0.101902,0.95,median,hdi,1.002531104750892,917
b_Centering,-0.785256,-1.02317,-0.537378,0.95,median,hdi,1.002531104750892,917
b_Distance,-0.8685674999999999,-1.07902,-0.655838,0.95,median,hdi,1.002531104750892,917
b_FaceDev_pitch,-0.06819375,-0.18943,0.0404809,0.95,median,hdi,1.002531104750892,917
b_FaceDev_roll,0.002214515,-0.0788165,0.0854951,0.95,median,hdi,1.002531104750892,917
b_FaceDev_yaw,-0.034683,-0.114794,0.0504416,0.95,median,hdi,1.002531104750892,917
b_GazeDirectionDirected,-0.0328235,-0.198276,0.11615,0.95,median,hdi,1.002531104750892,917
b_InfantPostureSitting,-0.01135155,-0.422931,0.356336,0.95,median,hdi,1.002531104750892,917
b_InfantPostureUpright,0.1633935,-0.222127,0.528439,0.95,median,hdi,1.002531104750892,917
b_Intercept,-1.38959,-1.78985,-1.00725,0.95,median,hdi,1.002531104750892,917
b_MotherPostureUpright,0.09173425,-0.287603,0.518768,0.95,median,hdi,1.002531104750892,917
b_Saliency_face,0.09085325,0.0372583,0.143063,0.95,median,hdi,1.002531104750892,917
b_AgeinMonths,-0.04178565,-0.176389,0.104433,0.95,median,hdi,1.0014568866433544,918
b_Centering,-0.8675705,-1.17034,-0.591724,0.95,median,hdi,1.0014568866433544,918
b_Distance,-0.914812,-1.11423,-0.747493,0.95,median,hdi,1.0014568866433544,918
b_FaceDev_pitch,-0.0329286,-0.162253,0.0879059,0.95,median,hdi,1.0014568866433544,918
b_FaceDev_roll,-0.0522508,-0.231925,0.108471,0.95,median,hdi,1.0014568866433544,918
b_FaceDev_yaw,-0.0214766,-0.117678,0.0749452,0.95,median,hdi,1.0014568866433544,918
b_GazeDirectionDirected,0.1054065,-0.0203166,0.236198,0.95,median,hdi,1.0014568866433544,918
b_InfantPostureSitting,0.098877,-0.292798,0.472993,0.95,median,hdi,1.0014568866433544,918
b_InfantPostureUpright,0.2189435,-0.212027,0.621458,0.95,median,hdi,1.0014568866433544,918
b_Intercept,-1.5116550000000002,-1.95322,-1.11431,0.95,median,hdi,1.0014568866433544,918
b_MotherPostureUpright,0.08071275,-0.264567,0.462765,0.95,median,hdi,1.0014568866433544,918
b_Saliency_face,0.1329935,0.0636937,0.206319,0.95,median,hdi,1.0014568866433544,918
b_AgeinMonths,-0.04436205,-0.174341,0.0793925,0.95,median,hdi,1.001139720845022,919
b_Centering,-0.8160594999999999,-1.0876,-0.540024,0.95,median,hdi,1.001139720845022,919
b_Distance,-0.906548,-1.15641,-0.65588,0.95,median,hdi,1.001139720845022,919
b_FaceDev_pitch,-0.04634855,-0.200801,0.106474,0.95,median,hdi,1.001139720845022,919
b_FaceDev_roll,-0.0360962,-0.141015,0.0611293,0.95,median,hdi,1.001139720845022,919
b_FaceDev_yaw,-0.0248853,-0.154119,0.104912,0.95,median,hdi,1.001139720845022,919
b_GazeDirectionDirected,0.08034369999999999,-0.055021,0.226037,0.95,median,hdi,1.001139720845022,919
b_InfantPostureSitting,0.197049,-0.152773,0.536836,0.95,median,hdi,1.001139720845022,919
b_InfantPostureUpright,0.27221,-0.0859617,0.621932,0.95,median,hdi,1.001139720845022,919
b_Intercept,-1.615515,-2.00439,-1.21772,0.95,median,hdi,1.001139720845022,919
b_MotherPostureUpright,0.0642447,-0.310913,0.469587,0.95,median,hdi,1.001139720845022,919
b_Saliency_face,0.115659,0.015786,0.219185,0.95,median,hdi,1.001139720845022,919
b_AgeinMonths,-0.0477883,-0.14123,0.0706573,0.95,median,hdi,1.0020520429646202,920
b_Centering,-0.826101,-1.1599,-0.472422,0.95,median,hdi,1.0020520429646202,920
b_Distance,-0.8401099999999999,-1.02795,-0.643237,0.95,median,hdi,1.0020520429646202,920
b_FaceDev_pitch,-0.0363987,-0.173696,0.091118,0.95,median,hdi,1.0020520429646202,920
b_FaceDev_roll,-0.0177448,-0.142816,0.117721,0.95,median,hdi,1.0020520429646202,920
b_FaceDev_yaw,-0.05641504999999999,-0.127188,0.0091222,0.95,median,hdi,1.0020520429646202,920
b_GazeDirectionDirected,0.1163405,-0.0379923,0.270044,0.95,median,hdi,1.0020520429646202,920
b_InfantPostureSitting,0.182826,-0.134084,0.497507,0.95,median,hdi,1.0020520429646202,920
b_InfantPostureUpright,0.2988,-0.0347768,0.635806,0.95,median,hdi,1.0020520429646202,920
b_Intercept,-1.56094,-1.94757,-1.19562,0.95,median,hdi,1.0020520429646202,920
b_MotherPostureUpright,-0.206345,-0.780755,0.377718,0.95,median,hdi,1.0020520429646202,920
b_Saliency_face,0.107037,0.0310878,0.184673,0.95,median,hdi,1.0020520429646202,920
b_AgeinMonths,-0.010234,-0.166203,0.152152,0.95,median,hdi,1.0247786120229252,921
b_Centering,-0.8575820000000001,-1.08437,-0.633537,0.95,median,hdi,1.0247786120229252,921
b_Distance,-0.8826395,-1.09565,-0.666955,0.95,median,hdi,1.0247786120229252,921
b_FaceDev_pitch,0.01894675,-0.137876,0.176832,0.95,median,hdi,1.0247786120229252,921
b_FaceDev_roll,0.002800235,-0.0873577,0.103434,0.95,median,hdi,1.0247786120229252,921
b_FaceDev_yaw,-0.0222185,-0.110601,0.0795259,0.95,median,hdi,1.0247786120229252,921
b_GazeDirectionDirected,0.05576815,-0.064864,0.183025,0.95,median,hdi,1.0247786120229252,921
b_InfantPostureSitting,0.105565,-0.247388,0.460803,0.95,median,hdi,1.0247786120229252,921
b_InfantPostureUpright,0.230529,-0.129858,0.563329,0.95,median,hdi,1.0247786120229252,921
b_Intercept,-1.501335,-1.93752,-1.0769,0.95,median,hdi,1.0247786120229252,921
b_MotherPostureUpright,0.08471885000000001,-0.370339,0.46234,0.95,median,hdi,1.0247786120229252,921
b_Saliency_face,0.1243625,0.063329,0.182076,0.95,median,hdi,1.0247786120229252,921
b_AgeinMonths,-0.0330359,-0.202762,0.146178,0.95,median,hdi,1.0019694439644449,922
b_Centering,-0.8306525,-1.15169,-0.500486,0.95,median,hdi,1.0019694439644449,922
b_Distance,-0.813649,-1.04001,-0.569337,0.95,median,hdi,1.0019694439644449,922
b_FaceDev_pitch,-0.06217755,-0.234624,0.102134,0.95,median,hdi,1.0019694439644449,922
b_FaceDev_roll,0.005506525,-0.167282,0.171046,0.95,median,hdi,1.0019694439644449,922
b_FaceDev_yaw,-0.0611473,-0.137366,0.0118058,0.95,median,hdi,1.0019694439644449,922
b_GazeDirectionDirected,0.0169047,-0.115211,0.139842,0.95,median,hdi,1.0019694439644449,922
b_InfantPostureSitting,0.00336834,-0.409206,0.411002,0.95,median,hdi,1.0019694439644449,922
b_InfantPostureUpright,0.1711925,-0.212686,0.542185,0.95,median,hdi,1.0019694439644449,922
b_Intercept,-1.43438,-1.81467,-1.09427,0.95,median,hdi,1.0019694439644449,922
b_MotherPostureUpright,-0.174733,-0.570289,0.193458,0.95,median,hdi,1.0019694439644449,922
b_Saliency_face,0.1400845,0.0776861,0.201593,0.95,median,hdi,1.0019694439644449,922
b_AgeinMonths,-0.02065225,-0.164098,0.142811,0.95,median,hdi,1.002330534714284,923
b_Centering,-0.8174285,-1.10534,-0.522686,0.95,median,hdi,1.002330534714284,923
b_Distance,-0.8749765,-1.13762,-0.60905,0.95,median,hdi,1.002330534714284,923
b_FaceDev_pitch,-0.01936845,-0.157785,0.110416,0.95,median,hdi,1.002330534714284,923
b_FaceDev_roll,0.06258675,-0.0340059,0.163745,0.95,median,hdi,1.002330534714284,923
b_FaceDev_yaw,-0.07585354999999999,-0.188963,0.0290572,0.95,median,hdi,1.002330534714284,923
b_GazeDirectionDirected,0.15421649999999998,0.00165211,0.312268,0.95,median,hdi,1.002330534714284,923
b_InfantPostureSitting,0.1481275,-0.248511,0.535712,0.95,median,hdi,1.002330534714284,923
b_InfantPostureUpright,0.321217,-0.0925271,0.721869,0.95,median,hdi,1.002330534714284,923
b_Intercept,-1.587015,-1.99632,-1.19112,0.95,median,hdi,1.002330534714284,923
b_MotherPostureUpright,-0.0471459,-0.413796,0.349867,0.95,median,hdi,1.002330534714284,923
b_Saliency_face,0.13736400000000001,0.0785135,0.198772,0.95,median,hdi,1.002330534714284,923
b_AgeinMonths,-0.05369735,-0.21734,0.128557,0.95,median,hdi,1.0029768322002188,924
b_Centering,-0.8927240000000001,-1.18299,-0.617985,0.95,median,hdi,1.0029768322002188,924
b_Distance,-0.9111685,-1.06067,-0.770795,0.95,median,hdi,1.0029768322002188,924
b_FaceDev_pitch,-0.03183845,-0.165539,0.0944858,0.95,median,hdi,1.0029768322002188,924
b_FaceDev_roll,-0.01548635,-0.117597,0.0909421,0.95,median,hdi,1.0029768322002188,924
b_FaceDev_yaw,-0.0355245,-0.106473,0.0392856,0.95,median,hdi,1.0029768322002188,924
b_GazeDirectionDirected,-0.006238385,-0.142572,0.138352,0.95,median,hdi,1.0029768322002188,924
b_InfantPostureSitting,0.29531300000000005,-0.0992705,0.652177,0.95,median,hdi,1.0029768322002188,924
b_InfantPostureUpright,0.415533,0.0429518,0.777304,0.95,median,hdi,1.0029768322002188,924
b_Intercept,-1.685415,-2.11918,-1.26177,0.95,median,hdi,1.0029768322002188,924
b_MotherPostureUpright,-0.1828045,-1.36879,0.715352,0.95,median,hdi,1.0029768322002188,924
b_Saliency_face,0.100777,0.0333377,0.173953,0.95,median,hdi,1.0029768322002188,924
b_AgeinMonths,-0.02581789999999999,-0.203845,0.141276,0.95,median,hdi,1.0023775102473171,925
b_Centering,-0.844519,-1.12377,-0.564515,0.95,median,hdi,1.0023775102473171,925
b_Distance,-0.959054,-1.19629,-0.748426,0.95,median,hdi,1.0023775102473171,925
b_FaceDev_pitch,-0.016333050000000002,-0.121437,0.0858877,0.95,median,hdi,1.0023775102473171,925
b_FaceDev_roll,0.02072585,-0.0535222,0.102286,0.95,median,hdi,1.0023775102473171,925
b_FaceDev_yaw,-0.0704067,-0.150616,0.0209368,0.95,median,hdi,1.0023775102473171,925
b_GazeDirectionDirected,0.04466829999999999,-0.0737595,0.174101,0.95,median,hdi,1.0023775102473171,925
b_InfantPostureSitting,0.07353765,-0.26911,0.373211,0.95,median,hdi,1.0023775102473171,925
b_InfantPostureUpright,0.25878100000000004,-0.0557499,0.580368,0.95,median,hdi,1.0023775102473171,925
b_Intercept,-1.538315,-1.9591,-1.13359,0.95,median,hdi,1.0023775102473171,925
b_MotherPostureUpright,0.102358,-0.319132,0.562107,0.95,median,hdi,1.0023775102473171,925
b_Saliency_face,0.131655,0.0751385,0.192278,0.95,median,hdi,1.0023775102473171,925
b_AgeinMonths,-0.05361404999999999,-0.202543,0.0858263,0.95,median,hdi,1.002001282923597,926
b_Centering,-0.8742165,-1.13035,-0.619903,0.95,median,hdi,1.002001282923597,926
b_Distance,-0.883237,-1.00868,-0.752885,0.95,median,hdi,1.002001282923597,926
b_FaceDev_pitch,-0.04076335,-0.163699,0.08587,0.95,median,hdi,1.002001282923597,926
b_FaceDev_roll,-0.0429374,-0.128052,0.0428171,0.95,median,hdi,1.002001282923597,926
b_FaceDev_yaw,-0.01616375,-0.128977,0.113126,0.95,median,hdi,1.002001282923597,926
b_GazeDirectionDirected,-0.01404475,-0.185218,0.157607,0.95,median,hdi,1.002001282923597,926
b_InfantPostureSitting,0.2468495,-0.116067,0.630779,0.95,median,hdi,1.002001282923597,926
b_InfantPostureUpright,0.421122,0.0580305,0.806943,0.95,median,hdi,1.002001282923597,926
b_Intercept,-1.675295,-2.1662,-1.21273,0.95,median,hdi,1.002001282923597,926
b_MotherPostureUpright,0.248912,-0.230181,0.682435,0.95,median,hdi,1.002001282923597,926
b_Saliency_face,0.125097,0.0383905,0.209377,0.95,median,hdi,1.002001282923597,926
b_AgeinMonths,-0.05397815,-0.162941,0.0814101,0.95,median,hdi,1.004999590255409,927
b_Centering,-0.8125534999999999,-1.05707,-0.530912,0.95,median,hdi,1.004999590255409,927
b_Distance,-0.904038,-1.11412,-0.687475,0.95,median,hdi,1.004999590255409,927
b_FaceDev_pitch,-0.0198576,-0.128106,0.091131,0.95,median,hdi,1.004999590255409,927
b_FaceDev_roll,-0.03205475,-0.133164,0.0726972,0.95,median,hdi,1.004999590255409,927
b_FaceDev_yaw,-0.04037125,-0.135369,0.0602382,0.95,median,hdi,1.004999590255409,927
b_GazeDirectionDirected,-0.02100214999999999,-0.165868,0.111676,0.95,median,hdi,1.004999590255409,927
b_InfantPostureSitting,0.25808050000000005,-0.0861139,0.608023,0.95,median,hdi,1.004999590255409,927
b_InfantPostureUpright,0.3448475,-0.00332965,0.713168,0.95,median,hdi,1.004999590255409,927
b_Intercept,-1.58463,-1.99591,-1.20091,0.95,median,hdi,1.004999590255409,927
b_MotherPostureUpright,0.118045,-0.425199,0.620703,0.95,median,hdi,1.004999590255409,927
b_Saliency_face,0.1151495,0.0318783,0.189455,0.95,median,hdi,1.004999590255409,927
b_AgeinMonths,-0.06836455,-0.187108,0.0502196,0.95,median,hdi,1.0023655734783274,928
b_Centering,-0.818372,-1.13499,-0.518844,0.95,median,hdi,1.0023655734783274,928
b_Distance,-0.816551,-1.11348,-0.53154,0.95,median,hdi,1.0023655734783274,928
b_FaceDev_pitch,-0.001354175,-0.117508,0.10544,0.95,median,hdi,1.0023655734783274,928
b_FaceDev_roll,0.01013205,-0.0970351,0.119534,0.95,median,hdi,1.0023655734783274,928
b_FaceDev_yaw,-0.0766088,-0.184319,0.0278251,0.95,median,hdi,1.0023655734783274,928
b_GazeDirectionDirected,0.1056365,-0.0565359,0.278366,0.95,median,hdi,1.0023655734783274,928
b_InfantPostureSitting,0.06816985,-0.288048,0.374278,0.95,median,hdi,1.0023655734783274,928
b_InfantPostureUpright,0.190306,-0.161523,0.514674,0.95,median,hdi,1.0023655734783274,928
b_Intercept,-1.5214,-1.91279,-1.13644,0.95,median,hdi,1.0023655734783274,928
b_MotherPostureUpright,0.00643549499999999,-0.465753,0.411515,0.95,median,hdi,1.0023655734783274,928
b_Saliency_face,0.12607849999999998,0.0693978,0.184492,0.95,median,hdi,1.0023655734783274,928
b_AgeinMonths,-0.04634535,-0.133241,0.0507458,0.95,median,hdi,1.0018466974406752,929
b_Centering,-0.866432,-1.16651,-0.579164,0.95,median,hdi,1.0018466974406752,929
b_Distance,-0.9137045,-1.11524,-0.714492,0.95,median,hdi,1.0018466974406752,929
b_FaceDev_pitch,-0.01350424999999999,-0.122824,0.0986438,0.95,median,hdi,1.0018466974406752,929
b_FaceDev_roll,-0.0110873,-0.114937,0.0927154,0.95,median,hdi,1.0018466974406752,929
b_FaceDev_yaw,-0.03442444999999999,-0.135536,0.0675994,0.95,median,hdi,1.0018466974406752,929
b_GazeDirectionDirected,-0.01461215,-0.144172,0.113067,0.95,median,hdi,1.0018466974406752,929
b_InfantPostureSitting,0.16295,-0.142324,0.517787,0.95,median,hdi,1.0018466974406752,929
b_InfantPostureUpright,0.3064655,-0.0297597,0.633556,0.95,median,hdi,1.0018466974406752,929
b_Intercept,-1.54191,-1.95274,-1.1376,0.95,median,hdi,1.0018466974406752,929
b_MotherPostureUpright,0.0125989,-0.42798,0.384468,0.95,median,hdi,1.0018466974406752,929
b_Saliency_face,0.133974,0.0534645,0.219838,0.95,median,hdi,1.0018466974406752,929
b_AgeinMonths,-0.00426984,-0.15512,0.172113,0.95,median,hdi,1.0049811274677245,930
b_Centering,-0.7972490000000001,-1.00041,-0.573763,0.95,median,hdi,1.0049811274677245,930
b_Distance,-0.8785995,-1.05878,-0.7099,0.95,median,hdi,1.0049811274677245,930
b_FaceDev_pitch,-0.02184855,-0.146639,0.108721,0.95,median,hdi,1.0049811274677245,930
b_FaceDev_roll,0.03951025,-0.0336663,0.126697,0.95,median,hdi,1.0049811274677245,930
b_FaceDev_yaw,-0.02547955,-0.134176,0.0715453,0.95,median,hdi,1.0049811274677245,930
b_GazeDirectionDirected,0.1102285,-0.022382,0.240394,0.95,median,hdi,1.0049811274677245,930
b_InfantPostureSitting,0.00172742,-0.405158,0.39029199999999997,0.95,median,hdi,1.0049811274677245,930
b_InfantPostureUpright,0.155835,-0.245394,0.568449,0.95,median,hdi,1.0049811274677245,930
b_Intercept,-1.412995,-1.82151,-1.00106,0.95,median,hdi,1.0049811274677245,930
b_MotherPostureUpright,-0.08679635,-0.488514,0.346949,0.95,median,hdi,1.0049811274677245,930
b_Saliency_face,0.138156,0.0796384,0.192995,0.95,median,hdi,1.0049811274677245,930
b_AgeinMonths,-0.008259155,-0.112748,0.0983214,0.95,median,hdi,1.0022608979362702,931
b_Centering,-0.8690370000000001,-1.171,-0.573193,0.95,median,hdi,1.0022608979362702,931
b_Distance,-0.852544,-0.943634,-0.763458,0.95,median,hdi,1.0022608979362702,931
b_FaceDev_pitch,-0.00804175,-0.139764,0.118763,0.95,median,hdi,1.0022608979362702,931
b_FaceDev_roll,0.0545752,-0.0849793,0.21267,0.95,median,hdi,1.0022608979362702,931
b_FaceDev_yaw,-0.06302469999999999,-0.185833,0.0633149,0.95,median,hdi,1.0022608979362702,931
b_GazeDirectionDirected,0.02387085,-0.170128,0.252289,0.95,median,hdi,1.0022608979362702,931
b_InfantPostureSitting,0.09931085,-0.25806,0.429208,0.95,median,hdi,1.0022608979362702,931
b_InfantPostureUpright,0.243163,-0.127448,0.600287,0.95,median,hdi,1.0022608979362702,931
b_Intercept,-1.45918,-1.90072,-1.03034,0.95,median,hdi,1.0022608979362702,931
b_MotherPostureUpright,-0.1218985,-0.602938,0.325865,0.95,median,hdi,1.0022608979362702,931
b_Saliency_face,0.147373,0.0915817,0.20449,0.95,median,hdi,1.0022608979362702,931
b_AgeinMonths,-0.0278829,-0.130629,0.0759375,0.95,median,hdi,1.00295369412889,932
b_Centering,-0.845532,-1.08191,-0.61113,0.95,median,hdi,1.00295369412889,932
b_Distance,-0.883102,-1.06879,-0.720618,0.95,median,hdi,1.00295369412889,932
b_FaceDev_pitch,-0.0375161,-0.17108,0.078995,0.95,median,hdi,1.00295369412889,932
b_FaceDev_roll,0.04433615,-0.0846614,0.16913,0.95,median,hdi,1.00295369412889,932
b_FaceDev_yaw,-0.0333893,-0.0985682,0.0374107,0.95,median,hdi,1.00295369412889,932
b_GazeDirectionDirected,0.02604,-0.113205,0.15105,0.95,median,hdi,1.00295369412889,932
b_InfantPostureSitting,0.06048195,-0.300264,0.436629,0.95,median,hdi,1.00295369412889,932
b_InfantPostureUpright,0.256891,-0.0947268,0.605465,0.95,median,hdi,1.00295369412889,932
b_Intercept,-1.4468,-1.86699,-1.06503,0.95,median,hdi,1.00295369412889,932
b_MotherPostureUpright,-0.02299025,-0.44903,0.375617,0.95,median,hdi,1.00295369412889,932
b_Saliency_face,0.116949,0.0619912,0.169244,0.95,median,hdi,1.00295369412889,932
b_AgeinMonths,-0.006214175,-0.0776365,0.0615034,0.95,median,hdi,1.0057288993458382,933
b_Centering,-0.870325,-1.1376,-0.573424,0.95,median,hdi,1.0057288993458382,933
b_Distance,-0.8631015,-1.06631,-0.669047,0.95,median,hdi,1.0057288993458382,933
b_FaceDev_pitch,-0.04369355,-0.178884,0.0898964,0.95,median,hdi,1.0057288993458382,933
b_FaceDev_roll,0.003886235,-0.0600194,0.0761502,0.95,median,hdi,1.0057288993458382,933
b_FaceDev_yaw,-0.04914175,-0.14262,0.0495074,0.95,median,hdi,1.0057288993458382,933
